country_name,year,life_ladder,log_gdp_per_capita,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,confidence_in_national_government,democratic_quality,delivery_quality,standard_deviation_of_ladder_by_country_year,standard_deviation_mean_of_ladder_by_country_year,gini_index_world_bank_estimate,gini_index_world_bank_estimate_average_2000_2017_unbalanced_panel,gini_of_household_income_reported_in_gallup_by_wp5_year,most_people_can_be_trusted_gallup,most_people_can_be_trusted_wvs_round_1981_1984,most_people_can_be_trusted_wvs_round_1989_1993,most_people_can_be_trusted_wvs_round_1994_1998,most_people_can_be_trusted_wvs_round_1999_2004,most_people_can_be_trusted_wvs_round_2005_2009,most_people_can_be_trusted_wvs_round_2010_2014
Albania,2012,5.510124206542969,9.24662971496582,0.7845017910003662,66.95999908447266,0.6015121340751648,-0.16920457780361176,0.8476752042770386,0.6066359281539917,0.27139323949813843,0.36489370465278625,-0.06078376993536949,-0.3288620114326477,1.921202540397644,0.3486677408218384,0.29,0.30325,0.5681526064872742,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Albania,2013,4.550647735595703,9.258432388305664,0.7594767212867737,67.23999786376953,0.6318302750587463,-0.12756776809692383,0.862904965877533,0.633608877658844,0.33837857842445374,0.33809471130371094,0.07041118294000626,-0.33095550537109375,2.315580129623413,0.5088462829589844,NA,0.30325,0.6337960362434387,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Albania,2014,4.81376314163208,9.278047561645508,0.6255869269371033,67.5199966430664,0.7346484065055847,-0.025046324357390404,0.8827044367790222,0.6849105358123779,0.3345426619052887,0.49878638982772827,0.31487348675727844,-0.18740712106227875,2.660069465637207,0.5525966882705688,NA,0.30325,0.41721877455711365,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Albania,2015,4.6066508293151855,9.303014755249023,0.6393561363220215,67.80000305175781,0.7038506865501404,-0.08126018941402435,0.8847930431365967,0.6883700489997864,0.35042667388916016,0.5069783926010132,0.25163888931274414,-0.1525757908821106,2.7290008068084717,0.5924045443534851,NA,0.30325,0.4226268529891968,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Albania,2016,4.511100769042969,9.337564468383789,0.6384114623069763,68.0999984741211,0.7298189401626587,-0.017473436892032623,0.901070773601532,0.6752437353134155,0.32170599699020386,0.40090981125831604,0.25729694962501526,-0.13296018540859222,2.6466681957244873,0.5867012143135071,NA,0.30325,0.41654035449028015,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Albania,2017,4.639548301696777,9.37613296508789,0.6376982927322388,68.4000015258789,0.7496110200881958,-0.029357222840189934,0.8761346340179443,0.6692408919334412,0.3338841199874878,0.457737535238266,0.2903258502483368,-0.12831148505210876,2.6821048259735107,0.5780960917472839,NA,0.30325,0.41048797965049744,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Albania,2018,5.0044026374816895,9.417862892150879,0.6835916638374329,68.69999694824219,0.8242123126983643,0.008336669765412807,0.8991293907165527,0.713299572467804,0.31899672746658325,0.43533796072006226,0.2942347824573517,-0.12940289080142975,2.640530824661255,0.5276415348052979,NA,0.30325,0.45617419481277466,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Albania,2019,4.9953179359436035,9.456568717956543,0.6863648891448975,69,0.777351438999176,-0.10078410804271698,0.9142842888832092,0.6810804009437561,0.27382737398147583,0.33662787079811096,NA,NA,2.6137661933898926,0.5232431888580322,NA,0.30325,0.39771604537963867,NA,NA,NA,0.2432432472705841,0.23199999332427979,NA,NA
Algeria,2010,5.463566780090332,9.46658992767334,NA,64.5,0.5926958322525024,-0.22592315077781677,0.6180378794670105,NA,NA,NA,-1.140852928161621,-0.7400933504104614,1.6262794733047485,0.2976589500904083,NA,0.276,0.49271300435066223,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Algeria,2011,5.31719446182251,9.476264953613281,0.8102344870567322,64.660003662109375,0.5295612812042236,-0.20126432180404663,0.637981653213501,0.5502033829689026,0.2548966407775879,NA,-1.1823408603668213,-0.7766100168228149,1.6604206562042236,0.3122738301753998,0.276,0.276,0.42620164155960083,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Algeria,2012,5.60459566116333,9.489941596984863,0.8393968939781189,64.81999969482422,0.5866634845733643,-0.19273394346237183,0.6901163458824158,0.604023277759552,0.22971566021442413,NA,-1.115535020828247,-0.77117156982421875,1.9392366409301758,0.34600830078125,NA,0.276,0.42140862345695496,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Algeria,2014,6.354898452758789,9.514069557189941,0.8181894421577454,65.13999938964844,NA,NA,NA,0.6259046196937561,0.1768660992383957,NA,-1.0028666257858276,-0.7834280133247375,1.6324607133865356,0.25688228011131287,NA,0.276,0.47549203038215637,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Algeria,2016,5.340853691101074,9.542513847351074,0.7485882639884949,65.5,NA,NA,NA,0.6605104804039001,0.3771119713783264,NA,-0.9803473949432373,-0.8095830082893372,2.114553451538086,0.3959204852581024,NA,0.276,0.6046167016029358,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Algeria,2017,5.248912334442139,9.53793716430664,0.8067538738250732,65.69999694824219,0.4366704821586609,-0.18774977326393127,0.6997742056846619,0.6419796347618103,0.2887100279331207,NA,-0.9102727174758911,-0.8133942484855652,2.039764642715454,0.38860711455345154,NA,0.276,0.5275557637214661,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Algeria,2018,5.043086051940918,9.53864574432373,0.7986513376235962,65.9000015258789,0.5833805799484253,-0.16740299761295319,0.7587041258811951,0.5910429358482361,0.2929455637931824,NA,-0.8873843550682068,-0.7798625826835632,1.9739428758621216,0.39141565561294556,NA,0.276,0.66787189245224,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Algeria,2019,4.744627475738525,9.5373687744140625,0.8032586574554443,66.0999984741211,0.3850834369659424,-0.017092421650886536,0.740609347820282,0.5849443078041077,0.21519775688648224,NA,NA,NA,1.80437433719635,0.3802984356880188,NA,0.276,0.30448436737060547,NA,NA,NA,NA,0.10764430463314056,NA,0.17928633093833923
Angola,2011,5.589000701904297,8.75564193725586,0.7230943441390991,52.5,0.5837017893791199,0.061985328793525696,0.9113203287124634,0.6586465239524841,0.361063152551651,0.23238717019557953,-0.7473580837249756,-1.21524977684021,2.2124738693237305,0.3958621621131897,NA,0.47350000000000003,NA,NA,NA,NA,NA,NA,NA,NA
Angola,2012,4.360249996185303,8.80163288116455,0.7525928616523743,53.20000076293945,0.4560285806655884,-0.12940266728401184,0.9063004851341248,0.5579081177711487,0.30489006638526917,0.23709069192409515,-0.732784628868103,-1.1243863105773926,2.1507461071014404,0.4932621121406555,NA,0.47350000000000003,NA,NA,NA,NA,NA,NA,NA,NA
Angola,2013,3.9371068477630615,8.814471244812012,0.7215907573699951,53.900001525878906,0.4095548689365387,-0.0969068855047226,0.8163754940032959,0.6582837700843811,0.3708750009536743,0.5477323532104492,-0.7525384426116943,-1.2137500047683716,2.325728178024292,0.5907201170921326,NA,0.47350000000000003,0.5880647897720337,NA,NA,NA,NA,NA,NA,NA
Angola,2014,3.7948379516601562,8.826595306396484,0.7546154856681824,54.599998474121094,0.3745415508747101,-0.16108842194080353,0.8340756297111511,0.5785171389579773,0.36786413192749023,0.5723456740379333,-0.7393630146980286,-1.1685386896133423,2.196711301803589,0.5788682699203491,NA,0.47350000000000003,0.4406985938549042,NA,NA,NA,NA,NA,NA,NA
Argentina,2006,6.312925338745117,9.723515510559082,0.9384627938270569,66.81999969482422,0.7330036759376526,-0.14922593533992767,0.851799488067627,0.8246824145317078,0.32823002338409424,0.517504096031189,0.2032461017370224,-0.3990834355354309,1.976832389831543,0.31314048171043396,0.467,0.4607058823529412,NA,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2007,6.073158264160156,9.799775123596191,0.8622055649757385,66.94000244140625,0.6528326272964478,-0.13342809677124023,0.8810577392578125,0.8279197216033936,0.2790079712867737,0.4058237373828888,0.27373993396759033,-0.4040175676345825,2.0391032695770264,0.33575665950775146,0.466,0.4607058823529412,NA,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2008,5.961034297943115,9.829619407653809,0.8921945095062256,67.05999755859375,0.6782221794128418,-0.1242230162024498,0.8649962544441223,0.8234085440635681,0.3182222843170166,0.28637057542800903,0.13683687150478363,-0.4991292357444763,2.1468417644500732,0.36014583706855774,0.45299999999999996,0.4607058823529412,NA,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2009,6.42413330078125,9.758615493774414,0.9186931848526001,67.18000030517578,0.6366464495658875,-0.12233243882656097,0.8847422003746033,0.8637855648994446,0.23690147697925568,0.27382153272628784,0.023820966482162476,-0.5709435939788818,2.067741632461548,0.32187092304229736,0.441,0.4607058823529412,0.3684215843677521,0.16929468512535095,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2010,6.441067218780518,9.847542762756348,0.9267985820770264,67.30000305175781,0.7302581667900085,-0.11839669197797775,0.8546954393386841,0.8461355566978455,0.2109754979610443,0.35185614228248596,0.13844579458236694,-0.46928420662879944,2.1078383922576904,0.3272498548030853,0.445,0.4607058823529412,0.3667418360710144,0.22895179688930511,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2011,6.775805473327637,9.894318580627441,0.8890734910964966,67.4800033569336,0.8158020377159119,-0.1667696237564087,0.7546457052230835,0.8400478959083557,0.23185515403747559,0.6075376868247986,0.25196772813796997,-0.4423293471336365,1.9875988960266113,0.2933376431465149,0.42700000000000005,0.4607058823529412,0.3475961685180664,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2012,6.468387126922607,9.872632026672363,0.9017763733863831,67.660003662109375,0.7474983930587769,-0.14035704731941223,0.8165462017059326,0.8565163016319275,0.27221912145614624,0.418255478143692,0.1991252303123474,-0.5726534128189087,2.098196506500244,0.3243770897388458,0.414,0.4607058823529412,0.3172169029712677,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2013,6.5822601318359375,9.885209083557129,0.9098742008209229,67.839996337890625,0.7372503876686096,-0.12288219481706619,0.8229002952575684,0.8424785137176514,0.25420472025871277,0.433749258518219,0.1711510717868805,-0.5936920046806335,1.9928983449935913,0.3027680814266205,0.41,0.4607058823529412,0.36259326338768005,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2014,6.671114444732666,9.848767280578613,0.9178704023361206,68.0199966430664,0.7450577616691589,-0.15686973929405212,0.8541916012763977,0.8571237325668335,0.2379128634929657,0.4089614152908325,0.17009933292865753,-0.6652616858482361,2.129255771636963,0.3191754221916199,0.41700000000000004,0.4607058823529412,0.3101031482219696,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2015,6.6971306800842285,9.864933013916016,0.9264922738075256,68.19999694824219,0.8812236785888672,-0.1665857583284378,0.8509061932563782,0.8585444688796997,0.30535492300987244,0.3781692385673523,0.21328647434711456,-0.5760799646377563,1.9535869359970093,0.29170507192611694,NA,0.4607058823529412,0.3462463915348053,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2016,6.427221298217773,9.833337783813477,0.8828191161155701,68.4000015258789,0.8477022051811218,-0.1844516545534134,0.8509244918823242,0.841906726360321,0.3116464614868164,0.41956183314323425,0.3485942780971527,-0.2462858259677887,2.127108573913574,0.33095306158065796,0.42,0.4607058823529412,0.33207082748413086,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2017,6.039330005645752,9.849303245544434,0.9066991209983826,68.5999984741211,0.8319661617279053,-0.17852172255516052,0.8410524725914001,0.8094226121902466,0.2917172610759735,0.3054302930831909,0.3482746481895447,-0.16079679131507874,2.4093289375305176,0.39893975853919983,0.41200000000000003,0.4607058823529412,0.39417579770088196,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2018,5.792796611785889,9.813677787780762,0.8999115824699402,68.80000305175781,0.8458946943283081,-0.20315320789813995,0.8552552461624146,0.8203096985816956,0.32050207257270813,0.2613522708415985,0.29261672496795654,-0.13513930141925812,2.4725587368011475,0.4268333315849304,NA,0.4607058823529412,0.40535593032836914,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Argentina,2019,6.0855607986450195,9.772139549255371,0.896370530128479,69,0.8170526027679443,-0.20261475443840027,0.8304597735404968,0.825964629650116,0.31905484199523926,0.27385300397872925,NA,NA,2.2589759826660156,0.37120258808135986,NA,0.4607058823529412,0.3965741693973541,NA,0.2700732946395874,0.2235528975725174,0.17084361612796783,0.1501535326242447,0.17405752837657928,0.19353072345256805
Armenia,2006,4.289310932159424,8.71778392791748,0.6818767786026001,64.80000305175781,0.5201978087425232,-0.21455992758274078,0.8495131134986877,0.4941209852695465,0.46941882371902466,0.34433749318122864,-0.5024816393852234,-0.29680782556533813,1.9879459142684937,0.4634650945663452,0.297,0.32023529411764706,NA,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2007,4.8815155029296875,8.8553314208984375,0.7596443295478821,64.9000015258789,0.6054107546806335,-0.2349059283733368,0.8174448609352112,0.5071008205413818,0.41171741485595703,0.387620210647583,-0.3044659197330475,-0.33620017766952515,1.709412693977356,0.3501807451248169,0.312,0.32023529411764706,NA,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2008,4.65197229385376,8.93061637878418,0.7094855308532715,65,0.4621565639972687,-0.19916163384914398,0.8760992288589478,0.5207101702690125,0.3848918080329895,0.46444711089134216,-0.43349745869636536,-0.22086258232593536,1.954565405845642,0.4201584458351135,0.292,0.32023529411764706,NA,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2009,4.177581787109375,8.784786224365234,0.6800069212913513,65.0999984741211,0.4414127469062805,-0.19772003591060638,0.8818874955177307,0.5428720712661743,0.41127991676330566,0.3739522397518158,-0.32435035705566406,-0.20727212727069855,2.1794824600219727,0.5217090845108032,0.28,0.32023529411764706,0.42757686972618103,0.1566442996263504,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2010,4.36781120300293,8.810284614562988,0.6603423357009888,65.19999694824219,0.45925670862197876,-0.15979206562042236,0.890629231929779,0.5096691846847534,0.42649585008621216,0.35554462671279907,-0.3878498673439026,-0.26482632756233215,2.092667818069458,0.47911131381988525,0.3,0.32023529411764706,0.3852379620075226,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2011,4.260491371154785,8.856485366821289,0.7051084637641907,65.36000061035156,0.4645247161388397,-0.20918774604797363,0.8746010065078735,0.4745493531227112,0.45907407999038696,0.3358844220638275,-0.3773244023323059,-0.23840098083019257,1.9501475095748901,0.4577282965183258,0.294,0.32023529411764706,0.38522303104400635,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2012,4.319711685180664,8.923341751098633,0.6764464378356934,65.5199966430664,0.5018637776374817,-0.19899633526802063,0.8925443887710571,0.5178629755973816,0.46385544538497925,0.2853623032569885,-0.2078482210636139,-0.17465871572494507,2.2578625679016113,0.5226882696151733,0.29600000000000004,0.32023529411764706,0.42068997025489807,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2013,4.277191162109375,8.951189041137695,0.7232600450515747,65.68000030517578,0.5040818452835083,-0.17932561039924622,0.8997967839241028,0.5621741414070129,0.44994983077049255,0.2604004740715027,-0.238822802901268,-0.13863521814346313,2.126446485519409,0.49715957045555115,0.306,0.32023529411764706,0.4571816325187683,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2014,4.453083038330078,8.981454849243164,0.7387635111808777,65.839996337890625,0.5064871311187744,-0.20235393941402435,0.9203904867172241,0.5809598565101624,0.40398433804512024,0.21491463482379913,-0.42960935831069946,-0.21863260865211487,2.137263774871826,0.4799514710903168,0.315,0.32023529411764706,0.3887215852737427,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2015,4.3483195304870605,9.008448600769043,0.7225510478019714,66,0.5510266423225403,-0.18653541803359985,0.901462197303772,0.5941427946090698,0.43794772028923035,0.17092786729335785,-0.3943130373954773,-0.21016964316368103,2.2376437187194824,0.5145996809005737,0.324,0.32023529411764706,0.37761545181274414,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2016,4.325471878051758,9.006832122802734,0.7092183232307434,66.30000305175781,0.6109869480133057,-0.15432994067668915,0.9214210510253906,0.5936002731323242,0.4372278153896332,0.18471303582191467,-0.62079918384552,-0.14980095624923706,2.126364231109619,0.49159127473831177,0.325,0.32023529411764706,0.38156363368034363,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2017,4.287736415863037,9.07620620727539,0.6979249119758606,66.5999984741211,0.6136970520019531,-0.1308402419090271,0.8646833300590515,0.6250138282775879,0.4371487498283386,0.2469009906053543,-0.5907905101776123,-0.13498342037200928,2.325378894805908,0.5423325300216675,0.336,0.32023529411764706,0.47887659072875977,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Armenia,2018,5.062448501586914,9.124536514282227,0.8144490122795105,66.9000015258789,0.8076436519622803,-0.14665019512176514,0.6768263578414917,0.5814877152442932,0.4548402726650238,0.6708276271820068,-0.2661192715167999,-0.06355562061071396,2.1021106243133545,0.4152359664440155,NA,0.32023529411764706,0.40640348196029663,NA,NA,NA,0.23499999940395355,NA,NA,0.10913580656051636
Australia,2005,7.340688228607178,10.570511817932129,0.9678921699523926,71.4000015258789,0.9349732995033264,NA,0.3904159367084503,0.8426476716995239,0.23801209032535553,0.5320633053779602,1.2002835273742676,1.7571663856506348,1.5270525217056274,0.20802579820156097,NA,0.3433333333333333,NA,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
Australia,2007,7.285390853881836,10.614797592163086,0.9652761816978455,71.720001220703125,0.8906819820404053,0.34404465556144714,0.5125784873962402,0.8262509107589722,0.21535064280033112,0.5269328355789185,1.1489949226379395,1.8202022314071655,1.7636314630508423,0.2420778125524521,NA,0.3433333333333333,NA,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
Australia,2008,7.253757476806641,10.630682945251465,0.9466351866722107,71.87999725341797,0.91573333740234375,0.302262544631958,0.43081051111221313,0.8263905048370361,0.21842731535434723,0.6446754336357117,1.161860466003418,1.8433054685592651,1.688850998878479,0.23282429575920105,0.354,0.3433333333333333,NA,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
Australia,2010,7.450047016143799,10.63416576385498,0.9545195698738098,72.19999694824219,0.932058572769165,0.3137113153934479,0.3661274015903473,0.8342362642288208,0.22007320821285248,0.609752893447876,1.1543128490447998,1.8158979415893555,1.7378019094467163,0.23326052725315094,0.34700000000000003,0.3433333333333333,0.41294634342193604,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
Australia,2011,7.405616283416748,10.644599914550781,0.9670292139053345,72.30000305175781,0.944586455821991,0.36629390716552734,0.3817717432975769,0.8158602714538574,0.19532367587089539,0.5307866930961609,1.1947154998779297,1.8354439735412598,1.7759034633636475,0.2398049533367157,NA,0.3433333333333333,0.43118131160736084,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
Australia,2012,7.19558572769165,10.665409088134766,0.9445990324020386,72.4000015258789,0.9351462721824646,0.27057358622550964,0.3682517409324646,0.8107417821884155,0.2143969088792801,0.42041918635368347,1.248593807220459,1.7901569604873657,1.7612262964248657,0.24476481974124908,NA,0.3433333333333333,0.4060564339160919,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
Australia,2013,7.364169120788574,10.674018859863281,0.9282051920890808,72.5,0.9333791732788086,0.26568934321403503,0.43153902888298035,0.8188352584838867,0.17714226245880127,0.45587146282196045,1.23374342918396,1.7511744499206543,1.737719178199768,0.23596948385238647,NA,0.3433333333333333,0.38120749592781067,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
Australia,2014,7.28855037689209,10.684465408325195,0.9237987399101257,72.5999984741211,0.9229322671890259,0.31542283296585083,0.44202136993408203,0.7752099633216858,0.24530430138111115,0.46467623114585876,1.1969540119171143,1.8118442296981812,1.7954154014587402,0.24633367359638214,0.358,0.3433333333333333,0.4515168070793152,NA,0.4781493842601776,NA,0.3944920599460602,NA,0.4613790214061737,0.5181400775909424
